# formica run 1  seed 20260829  season 16/9/-25  year 365  ended: year sweep  at day 1500.0
# events:
# 81.5	DORMANCY at 13.7C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals	diap	laid	bDied	bEaten
760.1	21.25	0.812	356	32	1523	4.28	44	106	0	0	80	229.7	1.594	447.7	173.1	0.0	0	1.07	379	23	1388	17	2472	106	854	275	50
770.1	19.92	0.746	355	16	1524	4.29	39	148	0	0	87	225.3	1.600	455.5	183.1	0.0	0	3.08	379	24	1389	17	2477	148	891	275	50
780.1	18.47	0.674	351	52	1529	4.36	37	182	0	0	116	221.6	1.600	462.6	193.1	0.0	0	3.91	379	28	1394	17	2485	182	923	275	50
790.1	16.95	0.598	348	23	1531	4.40	17	208	0	0	154	224.4	1.600	468.9	195.0	0.8	1	0.00	379	31	1396	17	2490	208	930	275	51
800.1	15.41	0.520	347	83	1533	4.42	0	221	0	0	178	210.8	1.600	474.5	195.0	2.1	1	0.00	379	32	1398	17	2490	221	930	275	55
810.1	13.88	0.444	346	100	1533	4.43	0	221	0	0	195	209.1	1.600	479.3	195.0	3.9	1	0.00	379	33	1398	17	2492	221	930	275	55
820.1	12.41	0.371	344	117	1533	4.46	0	221	0	0	203	199.4	1.600	483.4	195.0	6.3	1	0.00	379	35	1398	17	2500	221	930	275	55
830.1	11.05	0.302	342	157	1534	4.49	0	221	0	0	219	191.5	1.600	486.8	195.0	9.5	1	0.00	379	37	1399	17	2503	221	930	275	55
840.1	9.84	0.250	340	147	1534	4.51	0	221	0	0	224	181.2	1.600	489.5	195.0	13.7	1	0.00	379	39	1399	17	2505	221	930	275	55
850.1	8.80	0.250	339	137	1534	4.53	0	221	0	0	226	166.1	1.600	492.0	195.0	18.8	1	0.00	379	40	1399	17	2506	221	930	275	55
860.1	7.98	0.250	338	166	1534	4.54	0	221	0	0	223	150.3	1.600	494.5	195.0	25.1	1	0.00	379	41	1399	17	2509	221	930	275	55
870.1	7.40	0.250	338	168	1534	4.54	0	221	0	0	221	136.9	1.600	497.0	195.0	32.2	1	0.00	379	41	1399	17	2512	221	930	275	55
880.1	7.07	0.250	338	153	1534	4.54	0	221	0	0	217	125.3	1.599	499.5	195.0	40.1	1	0.00	379	41	1399	17	2516	221	930	275	55
890.1	7.01	0.250	335	151	1534	4.58	0	221	0	0	220	115.8	1.599	502.0	195.0	48.2	1	0.00	379	44	1399	17	2528	221	930	275	55
900.1	7.21	0.250	334	174	1534	4.59	0	221	0	0	221	106.2	1.598	504.5	195.0	56.3	1	0.00	379	45	1399	17	2530	221	930	275	55
910.1	7.67	0.250	332	180	1534	4.62	0	221	0	0	224	100.4	1.597	507.0	195.0	63.8	1	0.00	379	47	1399	17	2530	221	930	275	55
920.1	8.38	0.250	332	206	1534	4.62	0	221	0	0	232	88.9	1.594	509.5	195.0	70.5	1	0.00	379	47	1399	17	2531	221	930	275	55
930.1	9.31	0.250	331	218	1534	4.63	0	221	0	0	238	75.2	1.588	512.0	195.0	76.2	1	0.00	379	48	1399	17	2531	221	930	275	55
940.1	10.44	0.272	330	241	1534	4.65	0	221	0	0	239	63.8	1.576	514.5	195.0	80.8	1	0.00	379	49	1399	17	2533	221	930	275	55
950.1	11.74	0.337	330	251	1533	4.65	0	221	0	0	228	51.0	1.557	517.6	195.0	84.5	1	0.00	379	49	1399	18	2548	221	930	275	55
