# formica run 1  ended: manual save  at day 12704.8
# events:
# 80.1	DORMANCY at 13.9C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
# 1512.0	DORMANCY at 18.2C
# 1682.0	REACTIVATION at 12.0C
# 1877.0	DORMANCY at 18.2C
# 2047.0	REACTIVATION at 12.0C
# 2242.0	DORMANCY at 18.2C
# 2412.0	REACTIVATION at 12.0C
# 2607.0	DORMANCY at 18.2C
# 2777.0	REACTIVATION at 12.0C
# 2972.0	DORMANCY at 18.2C
# 3142.0	REACTIVATION at 12.0C
# 3337.0	DORMANCY at 18.2C
# 3507.0	REACTIVATION at 12.0C
# 3702.0	DORMANCY at 18.2C
# 3872.0	REACTIVATION at 12.0C
# 4067.0	DORMANCY at 18.2C
# 4237.0	REACTIVATION at 12.0C
# 4432.0	DORMANCY at 18.2C
# 4602.0	REACTIVATION at 12.0C
# 4797.0	DORMANCY at 18.2C
# 4967.0	REACTIVATION at 12.0C
# 5162.0	DORMANCY at 18.2C
# 5332.0	REACTIVATION at 12.0C
# 5527.0	DORMANCY at 18.2C
# 5697.0	REACTIVATION at 12.0C
# 5878.6	QUEEN DIED (senescence)
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals
8291.8	18.00	0.650	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8301.8	19.47	0.724	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8311.8	20.84	0.792	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8321.8	22.07	0.854	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8331.8	23.12	0.906	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8341.8	23.96	0.948	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8351.8	24.56	0.978	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8361.8	24.91	0.995	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8371.8	25.00	1.000	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8381.8	24.82	0.991	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8391.8	24.37	0.969	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8401.8	23.69	0.934	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8411.8	22.77	0.889	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8421.8	21.65	0.833	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8431.8	20.37	0.769	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8441.8	18.96	0.698	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8451.8	17.46	0.623	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8461.8	15.92	0.546	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8471.8	14.38	0.469	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8481.8	12.88	0.394	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8491.8	11.48	0.324	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8501.8	10.22	0.261	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8511.8	9.12	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8521.8	8.23	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8531.8	7.57	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8541.8	7.15	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8551.8	7.00	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8561.8	7.12	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8571.8	7.49	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8581.8	8.12	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8591.8	8.98	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8601.8	10.05	0.253	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8611.8	11.30	0.315	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8621.8	12.68	0.384	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8631.8	14.16	0.458	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8641.8	15.70	0.535	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8651.8	17.25	0.612	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8661.8	18.75	0.688	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8671.8	20.18	0.759	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8681.8	21.48	0.824	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8691.8	22.63	0.881	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8701.8	23.57	0.929	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8711.8	24.29	0.965	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8721.8	24.77	0.988	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8731.8	24.99	0.999	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8741.8	24.94	0.997	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8751.8	24.63	0.981	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8761.8	24.06	0.953	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8771.8	23.25	0.913	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8781.8	22.23	0.862	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8791.8	21.03	0.801	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8801.8	19.67	0.734	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8811.8	18.21	0.661	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8821.8	16.68	0.584	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8831.8	15.14	0.507	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8841.8	13.61	0.431	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8851.8	12.16	0.358	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8861.8	10.83	0.291	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8871.8	9.64	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8881.8	8.64	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8891.8	7.86	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8901.8	7.32	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8911.8	7.04	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8921.8	7.03	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8931.8	7.27	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8941.8	7.78	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8951.8	8.53	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8961.8	9.50	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8971.8	10.66	0.283	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8981.9	11.98	0.349	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
8991.9	13.42	0.421	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9001.9	14.93	0.497	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9011.9	16.48	0.574	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9021.9	18.01	0.651	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9031.9	19.49	0.724	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9041.9	20.86	0.793	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9051.9	22.08	0.854	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9061.9	23.13	0.906	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9071.9	23.96	0.948	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9081.9	24.56	0.978	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9091.9	24.91	0.996	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9101.9	25.00	1.000	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9111.9	24.81	0.991	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9121.9	24.37	0.968	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9131.9	23.68	0.934	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9141.9	22.76	0.888	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9151.9	21.64	0.832	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9161.9	20.36	0.768	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9171.9	18.95	0.697	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9181.9	17.45	0.622	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9191.9	15.90	0.545	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9201.9	14.36	0.468	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9211.9	12.87	0.394	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9221.9	11.47	0.324	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9231.9	10.21	0.260	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9241.9	9.11	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9251.9	8.22	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9261.9	7.56	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9271.9	7.15	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9281.9	7.00	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9291.9	7.12	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9301.9	7.50	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9311.9	8.13	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9321.9	8.99	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9331.9	10.06	0.253	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9341.9	11.31	0.315	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9351.9	12.69	0.385	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9361.9	14.18	0.459	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9371.9	15.71	0.536	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9381.9	17.26	0.613	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9391.9	18.77	0.688	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9401.9	20.19	0.760	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9411.9	21.50	0.825	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9421.9	22.63	0.882	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9431.9	23.58	0.929	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9441.9	24.30	0.965	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9451.9	24.77	0.989	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9461.9	24.99	0.999	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9471.9	24.94	0.997	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9481.9	24.62	0.981	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9491.9	24.05	0.953	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9501.9	23.24	0.912	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9511.9	22.22	0.861	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9521.9	21.02	0.801	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9531.9	19.66	0.733	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9541.9	18.20	0.660	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9551.9	16.67	0.584	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9561.9	15.12	0.506	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9571.9	13.60	0.430	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9581.9	12.15	0.358	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9591.9	10.81	0.291	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9601.9	9.63	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9611.9	8.64	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9621.9	7.86	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9631.9	7.32	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9641.9	7.04	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9651.9	7.03	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9661.9	7.28	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9671.9	7.78	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9681.9	8.54	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9691.9	9.51	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9701.9	10.67	0.284	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9711.9	11.99	0.350	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9721.9	13.43	0.422	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9731.9	14.95	0.497	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9741.9	16.49	0.575	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9751.9	18.03	0.651	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9761.9	19.50	0.725	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9771.9	20.87	0.793	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9781.9	22.09	0.855	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9791.9	23.14	0.907	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9801.9	23.97	0.949	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9811.9	24.57	0.978	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9822.0	24.91	0.996	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9832.0	24.99	1.000	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9842.0	24.81	0.991	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9852.0	24.36	0.968	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9862.0	23.67	0.934	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9872.0	22.75	0.888	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9882.0	21.63	0.832	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9892.0	20.35	0.767	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9902.0	18.93	0.697	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9912.0	17.43	0.622	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9922.0	15.89	0.544	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9932.0	14.35	0.467	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9942.0	12.86	0.393	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9952.0	11.46	0.323	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9962.0	10.20	0.260	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9972.0	9.10	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9982.0	8.21	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
9992.0	7.56	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
